company_id,canonical_name,legal_name,aliases_json,domain,website,careers_url,sectors_json,nepal_relationship,country,locality,address,official_email,official_phone,profile,active,confidence,first_seen_at,last_seen_at,primary_source_id,primary_source_url
003e7c91-d44f-5aac-b563-a8bf5004cbb9,DaCodes,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:02:55.16418+00,2026-09-21 08:02:55.16418+00,himalayas,https://himalayas.app/companies/dacodes/jobs/project-manager-latam-nearshore-english-required
64c36e89-6734-514a-8d3e-ff9b8aa18c1f,Danaher,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:31:03.508572+00,2026-08-29 04:04:53.017897+00,himalayas,https://himalayas.app/companies/danaher/jobs/sales-specialist-histology-consumables-7875920630
6ab102a3-8773-5f65-93c8-fe6bb1df5aee,Darktrace,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:02:49.153885+00,2026-09-21 08:03:31.163738+00,himalayas,https://himalayas.app/companies/darktrace/jobs/senior-solutions-engineer-780584928
102f0387-8159-5aed-87f5-d27581e2f809,Dart,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-28 15:53:15.325842+00,2026-08-29 04:12:45.335563+00,remoteok,https://remoteOK.com/remote-jobs/remote-project-systems-specialist-dart-1137069
fa47608c-e19d-587a-913e-cb15490b31b1,DataXstream,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:03:25.182226+00,2026-09-21 08:03:25.182226+00,himalayas,https://himalayas.app/companies/dataxstream/jobs/vice-president-presales-engineering
30f22e49-3b7b-57a0-9f90-e6ef0338f3c7,Dataiku,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:04:13.175591+00,2026-09-21 08:04:13.175591+00,himalayas,https://himalayas.app/companies/dataiku/jobs/senior-manager-lifecycle-marketing
99f4d532-0885-5431-b36a-edca1329799c,David Joseph & Company,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:08:07.176045+00,2026-09-21 08:08:07.176045+00,himalayas,https://himalayas.app/companies/david-joseph-company/jobs/member-of-technical-staff-compiler
360b15bd-8a22-51eb-ab57-08963d92970c,Davies North America,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:05:37.168388+00,2026-09-21 08:05:37.168388+00,himalayas,https://himalayas.app/companies/davies-north-america/jobs/new-business-case-manager-disability-insurance
dba1a4cc-45b2-51b2-b395-51ded1f8546a,Dayforce,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:30:45.525834+00,2026-08-29 04:04:29.005808+00,himalayas,https://himalayas.app/companies/dayforce/jobs/test-automation-engineer-sr
82f7401b-b1af-5d2a-8f46-8b90117eecd5,Decision Resources,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:34:09.528643+00,2026-08-29 04:07:53.04868+00,himalayas,https://himalayas.app/companies/decision-resources/jobs/syteline-systems-engineer
ca3612ba-7b56-53e4-bd7d-9f8d0be5fee4,DeepSource,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:04:25.164154+00,2026-09-21 08:04:25.164154+00,himalayas,https://himalayas.app/companies/deepsource-io/jobs/power-apps-developer-remote-egyptians-preferred
2a85de7e-1a4e-589c-9553-0756b61c5cf8,Defense Unicorns,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:06:31.179366+00,2026-09-21 08:06:31.179366+00,himalayas,https://himalayas.app/companies/defense-unicorns/jobs/engineering-manager
0bce0ed7-746a-5538-b22d-03260bf85b0a,Defianx,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:33:09.497375+00,2026-08-29 04:06:53.009327+00,himalayas,https://himalayas.app/companies/defianx/jobs/soc-tier-1-analyst
2f81a2a2-04a0-56bc-a11c-2007019f9c2b,Delinea,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:11:03.228985+00,2026-09-21 08:11:03.230545+00,remoteok,https://remoteOK.com/remote-jobs/remote-vp-pricing-packaging-delinea-1137407
b73da4c9-6895-52b6-8ab2-b2ebfc5d2a04,Deliver IT,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:37:03.589648+00,2026-08-29 04:10:47.054442+00,himalayas,https://himalayas.app/companies/deliver-it/jobs/desenvolvedor-ios-pleno
4d583062-330a-559b-8fd0-80e36f9158e8,Demand Chain,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:30:57.531675+00,2026-08-29 04:04:41.005202+00,himalayas,https://himalayas.app/companies/demand-chain/jobs/senior-salesforce-developer
7b1eb10b-aff4-5882-b8f5-d53c425df36e,Dev.Pro,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:07:37.17722+00,2026-09-21 08:07:37.17722+00,himalayas,https://himalayas.app/companies/dev-pro/jobs/business-analyst-career-opportunities-at-dev-pro-01
e1575da5-0a4d-5a43-9e57-cba5a9e509b0,Devoteam,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:27:33.520847+00,2026-08-29 04:07:29.044348+00,himalayas,https://himalayas.app/companies/devoteam/jobs/test-lead-deploiement-et-tests-sites-hybrides-lip
a3f01ce9-ee5c-57ab-b1b3-5ca0df0c2df3,Devoted Health,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:00:49.168057+00,2026-09-21 08:03:13.174181+00,himalayas,https://himalayas.app/companies/devoted-health/jobs/employee-benefits-manager
0d63b93a-e039-58a5-be58-aa9ae0f83419,Devoted Studios,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:07:19.173703+00,2026-09-21 08:07:19.173703+00,himalayas,https://himalayas.app/companies/devoted-studios/jobs/infrastructure-endpoint-security-engineer
d4333d10-cc36-5e6f-adc1-caaa3eaf1589,Devsu,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:05:55.170397+00,2026-09-21 08:05:55.170397+00,himalayas,https://himalayas.app/companies/devsu/jobs/ai-backend-developer
ef0c6251-864d-52cd-a027-3b4e3fa28b1e,DistantJob,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:27:45.510543+00,2026-08-29 04:01:28.948353+00,himalayas,https://himalayas.app/companies/distantjob/jobs/sr-devops-engineer
ab343d81-911c-56c2-8ad2-fb7e7d6ec2de,DoiT International,,"[""DoiT""]",,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:27:39.513402+00,2026-09-21 08:11:03.231007+00,himalayas,https://himalayas.app/companies/doit-international/jobs/account-executive-doit-cloud-intelligence-france
01c6323e-6729-5f30-8c8b-2105a07d8aa0,DomainTools,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:11:03.229193+00,2026-09-21 08:11:03.229193+00,remoteok,https://remoteOK.com/remote-jobs/remote-principal-product-manager-domaintools-1137396
c183d9f9-870f-5b5e-b488-71314ca8a6bc,Donorbox,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:07:43.170203+00,2026-09-21 08:07:43.170203+00,himalayas,https://himalayas.app/companies/donorbox/jobs/content-editor
2e0d35b1-8406-5a25-8dae-cd6d82f80726,Doordash,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:33:39.541561+00,2026-08-29 04:07:23.027407+00,himalayas,https://himalayas.app/companies/doordash/jobs/front-end-web-developer-b2b-marketing-technology-3640471405
df330c2a-a38d-5ad0-9225-5f1faceaad64,Dragonfli Group,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:08:55.193107+00,2026-09-21 08:08:55.193107+00,himalayas,https://himalayas.app/companies/dragonfli-group/jobs/cybersecurity-grc-analyst
910aacfb-6ce2-5c9f-a90a-4defb6f2fad1,Driivz,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:05:19.167439+00,2026-09-21 08:05:19.167439+00,himalayas,https://himalayas.app/companies/driivz/jobs/technical-customer-success-manager
efee05b9-a934-5f57-8d30-65d5af8620a8,DriveNets,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:06:49.171484+00,2026-09-21 08:06:49.171484+00,himalayas,https://himalayas.app/companies/drivenets/jobs/senior-solutions-engineer-ai-hpc-networking
4964d74d-2020-5981-b43c-fc194d98c320,Duelit,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:01:55.204765+00,2026-09-21 08:02:37.162877+00,himalayas,https://himalayas.app/companies/duelit/jobs/mobile-qa-automation-engineer-3666914886
ee7ca172-bd42-5c21-b7e7-ff7e3bf18274,Dumroo AI,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:32:51.511313+00,2026-08-29 04:06:35.021978+00,himalayas,https://himalayas.app/companies/dumroo-ai/jobs/junior-midlevel-full-stack-developer-dumroo-ai-ai-ecosystem-for-education
e3493ff1-6f89-551a-93bc-2ffaac23f48c,EBizCharge,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:31:39.523616+00,2026-08-29 04:05:22.998149+00,himalayas,https://himalayas.app/companies/ebizcharge/jobs/sales-development-representative-united-kingdom
c93cd2b0-c576-58b6-b79a-574ad4ff7554,EMF Media,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:06:07.158673+00,2026-09-21 08:06:07.158673+00,himalayas,https://himalayas.app/companies/emf-media/jobs/emf-engage-crm
e8e20940-8d21-5e88-b08c-20dffc6864fd,"EMW, Inc.",,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:06:43.166696+00,2026-09-21 08:06:43.166696+00,himalayas,https://himalayas.app/companies/emw-inc/jobs/general-resume-submission
ed0bc8f0-67ea-5039-a9c0-6fc6546d71d6,EPR FireWorks,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:03:55.176802+00,2026-09-21 08:03:55.176802+00,himalayas,https://himalayas.app/companies/epr-fireworks/jobs/marketing-growth-specialist
09dbfb0f-3187-5058-a17d-c9865654714d,EUROPEAN DYNAMICS,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:34:33.547151+00,2026-08-29 04:08:17.058564+00,himalayas,https://himalayas.app/companies/european-dynamics/jobs/it-presales-consultant-with-german
ea0079d7-99d4-54e1-9d97-667a1a1c0050,EVERSANA,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:03:31.163781+00,2026-09-21 08:05:19.167709+00,himalayas,https://himalayas.app/companies/eversana/jobs/consultant-global-market-access-pricing-germany
7cbae72d-8f0b-5aa6-b354-86515285c844,"EVS, Inc.",,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:30:45.525834+00,2026-08-29 04:04:29.006811+00,himalayas,https://himalayas.app/companies/evs-inc/jobs/data-engineer
183cf16c-f087-5df7-a187-94611003bb96,EWOR GmbH,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:04:37.16764+00,2026-09-21 08:08:31.317888+00,himalayas,https://himalayas.app/companies/ewor-gmbh/jobs/fintech-cloud-engineer-100-remote-m-f-d-6137042129
33a8b9fa-fb51-5204-b3c4-dd4d51dacbec,"Eagle Foods, LLC",,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:00:37.207114+00,2026-09-21 08:00:37.207114+00,himalayas,https://himalayas.app/companies/eagle-foods-llc/jobs/trade-planning-analyst-remote
b7c995e3-60b0-5f9d-9eb7-1df25fb551c0,Easter Seals Blake Foundation,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:29:39.521905+00,2026-08-29 04:03:22.983181+00,himalayas,https://himalayas.app/companies/easter-seals-blake-foundation/jobs/senior-data-governance-manager
a09aef52-d214-5f88-a59a-06253f5de638,Edgewater Federal Solutions,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:05:13.179024+00,2026-09-21 08:07:07.17207+00,himalayas,https://himalayas.app/companies/edgewater-federal-solutions/jobs/databricks-dba-administrator
526bc2c9-a925-5891-be1a-03b02b863bfe,Edify,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:27:57.510867+00,2026-08-29 04:01:40.96343+00,himalayas,https://himalayas.app/companies/edify/jobs/literacy-consultancy-for-peers
328d59f1-8bf9-5dc7-a68b-68cada16a06b,Edspired.Tech,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-28 15:53:15.324837+00,2026-08-29 04:12:45.334564+00,remoteok,https://remoteOK.com/remote-jobs/remote-quantity-surveyor-edspired-tech-1137098
502890bb-2ab0-5af5-b684-0b01d9a5b54b,Elavon,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:02:37.162843+00,2026-09-21 08:02:37.162843+00,himalayas,https://himalayas.app/companies/elavon/jobs/account-executive-digital-sales-canada-3994431775
d44726ec-e61e-5c22-a7fb-62aeb47e7094,ElitevoraSys LLC,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:03:25.181967+00,2026-09-21 08:03:25.181967+00,himalayas,https://himalayas.app/companies/elitevorasys-llc/jobs/software-engineer
7803d5a8-cdb6-5e8e-bc29-2bd28e7f63a3,Ellipsis Marketing,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:02:31.151771+00,2026-09-21 08:02:31.151771+00,himalayas,https://himalayas.app/companies/ellipsis-marketing/jobs/senior-organic-search-strategist-remote-38-41k
cbcb8cdb-3066-5f1e-a5cc-a0f37afac7e9,Eltropy,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:33:33.515152+00,2026-08-29 04:07:17.016987+00,himalayas,https://himalayas.app/companies/eltropy/jobs/sr-backend-engineer
862d894b-8f53-5884-b072-819c1b070067,Ema,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:34:57.581963+00,2026-08-29 04:09:53.045674+00,himalayas,https://himalayas.app/companies/ema/jobs/partner-manager-3185178924
170cc3d2-6cd2-5c48-8c66-632558e195c4,Emerald Associates,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:33:33.516151+00,2026-08-29 04:07:17.017993+00,himalayas,https://himalayas.app/companies/emerald-associates/jobs/full-cycle-developer-kotlin-java-react-canada
2986fb76-5d43-5a8e-a8af-38e02454d044,Empire Assets,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:11:03.229682+00,2026-09-21 08:11:03.229682+00,remoteok,https://remoteOK.com/remote-jobs/remote-junior-crypto-analyst-trader-empire-assets-1137307
059fe370-eee8-5c64-9854-d84e542e262e,Empower,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:06:07.158826+00,2026-09-21 08:06:07.158826+00,himalayas,https://himalayas.app/companies/empower-com/jobs/senior-director-workplace-planning-advice
c2bdc65e-d501-539b-8138-ea45a634f0a2,Energy Exemplar,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:04:13.175692+00,2026-09-21 08:04:13.175692+00,himalayas,https://himalayas.app/companies/energy-exemplar/jobs/regional-sales-director-emea
430e6fd9-ebe1-54ea-90d4-a278fd85df92,EnergyPal,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:32:45.528822+00,2026-08-29 04:06:29.023789+00,himalayas,https://himalayas.app/companies/energypal/jobs/solar-sales-representative-us
e115fcd8-e9ba-538c-af45-9751ef634b65,Engine,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:30:15.55492+00,2026-08-29 04:03:58.987539+00,himalayas,https://himalayas.app/companies/engine/jobs/sr-product-analyst-omni
42428065-a53c-515c-9c00-8f9e076997ce,Ensemble Health Partners,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:03:43.155934+00,2026-09-21 08:03:43.156218+00,himalayas,https://himalayas.app/companies/ensemble-health-partners/jobs/customer-service-associate-specialist-3398496006
78f475cb-8229-5c38-8543-9f0b80781145,Ensono,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:35:51.574879+00,2026-08-29 04:11:05.059436+00,himalayas,https://himalayas.app/companies/ensono/jobs/senior-mainframe-systems-programmer-isv-z-os-2
9c730138-b5a9-5b53-aeea-22bc7bc3796d,Entersekt,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:34:21.539009+00,2026-08-29 04:08:05.034632+00,himalayas,https://himalayas.app/companies/entersekt/jobs/senior-software-engineer-authentication-advice
fe66386e-a202-5c48-a30d-41f7e5f24f96,Entrepreneur Cooperative,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:03:55.176688+00,2026-09-21 08:05:01.170026+00,himalayas,https://himalayas.app/companies/entrepreneur-cooperative/jobs/construction-job-cost-accountant-5918958188
c53771a2-0d78-5bda-8b82-b4481fed5c51,Ergomed,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:09:25.180491+00,2026-09-21 08:09:25.180491+00,himalayas,https://himalayas.app/companies/ergomed/jobs/associate-case-processing-manager-line-management-position-9057230014
ffcdb9d2-a0ed-5fdb-bedb-47a3e9dc04fe,Escape Velocity Entertainment Inc,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:29:45.52785+00,2026-08-29 04:03:28.971771+00,himalayas,https://himalayas.app/companies/escape-velocity-entertainment-inc/jobs/gameplay-engineer-north-america-canada-europe-fully-remote
44f6a49a-ecf4-5a50-9bad-ec14d9ab1319,Essel Environmental,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:00:37.206906+00,2026-09-21 08:00:37.206906+00,himalayas,https://himalayas.app/companies/essel-environmental/jobs/environmental-cost-estimator-2189937074
82aec84a-b84a-531a-a5b4-996f1e848cad,Eurofins,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:35:57.56905+00,2026-08-29 04:09:41.052746+00,himalayas,https://himalayas.app/companies/eurofins/jobs/computational-chemist
00b6a850-eef2-565d-bbc5-af83af753be3,EverCommerce,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:00:31.16063+00,2026-09-21 08:00:37.206683+00,himalayas,https://himalayas.app/companies/evercommerce/jobs/everhealth-medical-coder-remote-us
cbc23bda-3a00-587c-a1cc-a98eb269b9a9,Everest Technologies,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:03:49.161629+00,2026-09-21 08:03:49.161629+00,himalayas,https://himalayas.app/companies/everesttechnologies/jobs/sr-c-developer-support
c34ff726-004b-544a-9435-f1900d19b0c9,Evinced,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:36:45.598134+00,2026-08-29 04:10:29.047641+00,himalayas,https://himalayas.app/companies/evinced/jobs/enterprise-account-executive-new-business
043f40a7-1637-50ff-b43d-aa398cd4378f,EvoPoint Solutions,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:06:31.179399+00,2026-09-21 08:06:31.179399+00,himalayas,https://himalayas.app/companies/evopoint-solutions/jobs/dynamics-365-ce-crm-consultant
6a55e823-a829-5bb8-b215-aaf40bc41269,Evolent,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:31:09.507736+00,2026-08-29 04:04:53.017897+00,himalayas,https://himalayas.app/companies/evolent/jobs/senior-product-manager-ai-healthcare-innovation
fcb96f7c-3e9f-53ac-a84e-7a33832eb04b,Evolve,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:11:03.230976+00,2026-09-21 08:11:03.230976+00,remoteok,https://remoteOK.com/remote-jobs/remote-staff-software-engineer-evolve-1136447
d4b065f3-e2c0-575a-97d0-3d1f099038bf,"ExactCare Pharmacy, LLC",,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:01:25.149826+00,2026-09-21 08:02:07.161387+00,himalayas,https://himalayas.app/companies/exactcare-pharmacy-llc/jobs/certified-pharmacy-technician-care-8635813792
64a181ed-a521-5122-a367-cfbc21458397,Exclusive Networks USA,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:33:09.497375+00,2026-08-29 04:06:53.009327+00,himalayas,https://himalayas.app/companies/exclusive-networks-usa/jobs/crm-architect
abb8216f-0e81-591b-8a98-8448171289d5,Expedock,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:05:07.21181+00,2026-09-21 08:05:07.21181+00,himalayas,https://himalayas.app/companies/expedock/jobs/video-editor-narrative-film-review-evaluation-9380624424
3c80d4a2-69aa-5b77-b5ea-f189fedaca36,Expert VA,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:30:39.523703+00,2026-08-29 04:04:23.024616+00,himalayas,https://himalayas.app/companies/expert-va/jobs/director-of-business-systems-automation
a90b25de-b550-5e82-a2b9-928f4a1ee9de,ExtraHop Networks,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:27:45.511543+00,2026-08-29 04:01:28.949353+00,himalayas,https://himalayas.app/companies/extrahop-networks/jobs/sr-software-engineer-data-science
dabce1f1-9e2a-582c-bde0-349daf36380e,FH Black & Company,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:32:51.510308+00,2026-08-29 04:06:35.021978+00,himalayas,https://himalayas.app/companies/fh-black-company/jobs/senior-business-development-representative-7346018121
867646b6-f7cd-5ac5-a2f6-bf265d850bbe,FHI 360,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:36:33.583614+00,2026-09-21 08:02:49.154474+00,himalayas,https://himalayas.app/companies/fhi-360/jobs/project-manager-management-operations2026201130
06876982-2b5a-567b-8e43-c0231dbd9366,FICO,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:31:15.525534+00,2026-08-29 04:10:11.042277+00,himalayas,https://himalayas.app/companies/fico/jobs/platform-solution-sales-exec-partner-alliances
67ae3d97-b770-5944-9ecf-2d1f0d45adf9,FPT Asia Pacific Pte Ltd,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:32:39.512067+00,2026-08-29 04:06:23.011768+00,himalayas,https://himalayas.app/companies/fpt-asia-pacific-pte-ltd/jobs/m09-software-developer-backend-database-api-specialist
71e59413-14fa-5d08-8e70-7094ac99a749,FXC Intelligence,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:00:31.160561+00,2026-09-21 08:00:31.160561+00,himalayas,https://himalayas.app/companies/fxcintel/jobs/lead-software-engineer-golang-typescript-react-contractor
a4b92f23-297e-50ac-b5f5-1adcb2bf1178,FabStation,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:06:13.164131+00,2026-09-21 08:06:13.164131+00,himalayas,https://himalayas.app/companies/fabstation/jobs/account-executive-west-coast
d8a21bbc-dc1e-5b75-bd78-0e7eb773e624,Fabley,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:31:45.514704+00,2026-08-29 04:05:28.997261+00,himalayas,https://himalayas.app/companies/fabley/jobs/ai-ml-operations-engineer-mlops-engineer
44b845c4-65ec-54d6-8c6c-7ea4744edd69,Fabulous,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:34:09.528131+00,2026-09-21 08:02:25.152406+00,himalayas,https://himalayas.app/companies/fabulous/jobs/founding-lead-wearables-biomarker-programs
5c22e059-c981-5bd5-a924-29f85a923a12,Faria Education Group,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:01:13.186612+00,2026-09-21 08:01:37.171073+00,himalayas,https://himalayas.app/companies/faria-education-group/jobs/project-manager-emea-2227261464
ddb5bc6c-504a-5c75-8e0c-8159c32837dd,Featherless AI,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:35:03.568244+00,2026-08-29 04:08:47.060939+00,himalayas,https://himalayas.app/companies/featherless-ai/jobs/business-development-rep-ai-cloud-8663103848
00310be8-5526-5a78-8868-81e2c70c708c,Ferguson,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:31:27.52422+00,2026-08-29 04:05:10.998901+00,himalayas,https://himalayas.app/companies/ferguson-com/jobs/area-industrial-engineer-7519090948
92c3b4f5-1344-53ce-a84d-6344414eb313,Figma,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:37:21.597669+00,2026-08-29 04:11:05.059436+00,himalayas,https://himalayas.app/companies/figma/jobs/product-designer-ai-models
ccb01785-a135-57b0-89c6-e13938a35488,Figure,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:08:55.193205+00,2026-09-21 08:08:55.193205+00,himalayas,https://himalayas.app/companies/figure-com/jobs/sales-development-representative-sdr-enterprise
dd8f5818-4149-503d-9d77-6ef47f3fa426,Filevine,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:09:25.180622+00,2026-09-21 08:09:25.180622+00,himalayas,https://himalayas.app/companies/filevine/jobs/freelance-certified-court-reporter-georgia
85d6a5a1-949f-5731-9912-6383a5bd3334,Fintrak Software Co. Ltd,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:30:15.554373+00,2026-08-29 04:03:58.987539+00,himalayas,https://himalayas.app/companies/fintrak-software-co-ltd/jobs/project-accountant-account-officer
728c3649-9928-5af6-8d79-5f82238275f2,First American,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:01:49.151055+00,2026-09-21 08:01:49.151055+00,himalayas,https://himalayas.app/companies/first-american/jobs/principal-risk-analyst-servicemac-4559432283
f3e2728a-b68b-564c-bc8b-c38fbbdd7943,Five to Nine,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:30:27.509636+00,2026-08-29 04:04:11.004607+00,himalayas,https://himalayas.app/companies/five-to-nine/jobs/lead-product-manager-at-vc-backed-tech-startup-9570483125
d242fca2-8f8d-5a10-8f5d-826384589f22,Five9,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-08-29 03:35:45.573523+00,2026-08-29 04:10:35.040867+00,himalayas,https://himalayas.app/companies/five9/jobs/telecom-engineer
867597be-a377-5894-b0d4-2a046f34cec1,Flatgigs,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-09-21 08:09:49.165175+00,2026-09-21 08:09:49.165175+00,himalayas,https://himalayas.app/companies/flatgigs/jobs/mobile-developer-react
944b309a-13b4-5077-b1cb-fde8bd67e537,Fleetio,,[],,,,"[""technology_employer""]",hires,,,,,,,true,0.75,2026-09-21 08:04:13.175393+00,2026-09-21 08:04:13.175393+00,himalayas,https://himalayas.app/companies/fleetio/jobs/staff-product-manager-connected-ecosystem
f84278e1-d9be-5805-83d1-3f20d807abcd,Flex,,[],,,,"[""technology_employer""]",unknown,,,,,,,true,0.75,2026-08-29 03:35:57.57005+00,2026-09-21 08:05:49.178851+00,himalayas,https://himalayas.app/companies/flex-one/jobs/senior-software-engineer-backend
